text,label
neva ado game nema ,0
bindu nu china breed may be ,1
please innodh video maadi bro ticktock bagge ,0
guru super yage yeldhe ,0
ಏನ್ ಹೇಳಿದಿ ಗುರೂ ಸೂಪರ್ ಬಾಸ್n ,0
china apps ಯಾಕೆ ಬ್ಯಾನ್ ಮಾಡಬೇಕು ಅಂತ ಹೇಳುವವರಿಗೆ ಚಪ್ಪಲಿಯಲ್ಲಿ ಹೋಡೆದು ಬುದ್ಧಿ ಕಲಿಸಬೇಕು ,0
binduge saryagi ugithidira good go ahead we are enjoying well ,0
binduge saryagi ugithidira good go ahead we are enjoying well ,1
urkobetvre guru ,1
baari ugadiddira bro full support nimage ,0
e bevrcgal maneli yavandru sathidre sari erodu ,1
chindi broiiii e munde maklige naman desha bakthi kammi sayor yelo saythare e bevrcgalige tiktok mukya anthe ,1
ಗುರು ಇವರಿಗೆ ದೇಶದ ಅಭಿಮಾನ ಇಲ್ಲ ಇವರಿಗೆ ವಿಡಿಯೋ ಮಾಡೋದೇ ಮುಖ್ಯ ಇವರಿಗೆ ,1
i love you bro nice talking style ,0
ban agoithalla bro inna yenidhru tamte saddhu yerd steppu ashte ,0
super sir yentha mathu nivu sir nijavada tik tok bagge thilekondirodu ,0
inta kithhodda sule maklige tiktok ban agedu olled aithu ,1
i never expect a kannadiga troll like i am impressed so i liked it keep rocking jai hind jai karnataka ,2
super bro agi roast madidira ,0
supper pa continue the work tiktok videos nodi nodi thale kettogithujai modi jai jai modi ,0
mettu tagand hodibeku soolemaklige soolerge avren chinadalliro mindrige hunttidira nimmoun tyou ,1
ಸೂಪರ್ ಗುರು ನಿಜ ,0
sulemakale tic tok uninstall madi ,1
aa bindu gowda nad innitar support madovrge hilieghtag troll madi bro life nal tiktok bagge matadbardu ,1
neev mado pratiyond videos galu mukake ekda tegdu oddag irutte bidi bro and nim voicenim big fan agbitidivi bro ,0
ಅಣ್ಣ ಏನು ನಿನ್ನ ಒಂದೊಂದು ಮಾತಿನಲ್ಲಿ ಅರ್ಥ ,0
tik tok ban ,2
anna nenu super super anna ,0
chennagi ugidira sara ,0
bindu gowda ge super agi ugididdeera ,1
yen clarity guru nivu madiro video ,0
ನೂರ ಕೋಟಿ ಭಾರತಕ್ಕೆ ಅಲ್ಲ ಇಡಿ ವಿಶ್ವಕ್ಕೆ ,0
nyc bro ,2
ಬ್ರೋ ಸೂಪರ್ ಆಗಿ til tokersನ roast ಮಾಡ್ತಿರ til tok maadorella ಶ್ಯಾ ಟ ,0
i like your content ,2
super guru nenu ,0
please sir tik tak bide ,0
nannaga thubba bajaru sir‍‍‍‍‍‍‍‍‍‍‍‍ ,0
bari olu nan makla ,1
sir nivu news helida hage heltiri sir ,1
idu riyel rar ,0
ಕಥೆ ಅರ್ದ ಅಗಿದೆಅಶ್ವತ್ತಾಮ ತನ್ಣಗಾಯಗೊಂಡ ದೇಹವನ್ನು ಗುಣಪಡಿಸಿದ್ದು ಕಲ್ಲಡ್ಕ ಪ್ರಭಾಕರ್ ಭಟ್ನಂತರ ಅಶ್ವತ್ತಸಮ ಹೆಸರು ಬದಲಾಯಿಸಿ ನರೇಂದ್ರ ದಾಮೋದರ ಮೊಲದಿ ಹೆಸರಿನಿಂದ ಬಾರತದ ಪ್ರದಾನಿಯಾಗಿ ಅತನ ಅನುಯಾಯಿಗಳೇ ಮೋದಿ ಭಕ್ತರೆಂಬ ಕೌರವರು ಇವಾಗ ಮುಸ್ಲಿಂ ಪಾಂಡವರ ವಿರುದ್ದ ಕುತಂತ್ರ ಯುದ್ದ ಮಾಡುತ್ತದ್ದಾರೆ ,1
ಕಥೆ ಸರಿಯಾಗಿ ತಿಳಿದುಕೊಳ್ಳಿ please do not worng guide ಅಶ್ವತ್ತಾಮ ಶಿವನ ಅವತಾರ ಇಂದ್ರನಲ್ಲಿ ಸುಳ್ಳು ಹೇಳಿದಕ್ಕಾಗಿ ಭೂಮಿಯಲ್ಲಿ ದೀರ್ಘ ಕಾಲಿ ಯಾಗಿ ಅವತಾರಿಡಿದರು ಅಷ್ಟೇ ಕೃಷ್ಣ ಶಪಿಸಲಿಲ್ಲ ,1
ashwathama vadhukkidheevathu video nodithunanu jai babaji ,0
ಹೌದು ಹೌದು ನಿನ್ನೆ ನಮ್ಮನಿಗೂ ಬಂದಿದ ಚಾ ಕುಡ್ಕಾ ಹೊದ ,0
ಕತೆ ಕತೆಯಾಗಿ ಇರುತ್ತೆ ನಂಬಲು ಅಸಾದ್ಯ ,1
sir nivu bare swalpa sulu heleteraa ,1
houdu ashvatama 5000 varsha dinda idre krista shaka 2000 anta yak aktaidare hindu galu munche inda idane navu idannu pratipadisabeku i ,1
ಗುರು ಅಶ್ವತ್ಥಾಮ ಬಾಷೇ ಮಾತಾಡ್ತಿದ್ದ ಅಂಥ ಹೇಳಿ ನಿಮಗೂ ಗೊತ್ತಿಲ್ಲ ಅಂದ್ರೆ ಡಾಕ್ಟರ್ ಕೇಳಿ ತಿಳ್ಕೊಂಡು ಹೇಳಿ ನಮ್ಮ ಕನ್ನಡ ವಾದ್ರೆ ತೊಂಬ ಸಂತೋಷ ವಾಗುತ್ತೆ ಅಲ್ವಾ ,0
in udupi sir ,2
nimge istu sullu heloke hege manasu barutte ,1
yenri sullu heltira fake fake fake fake fake ,1
ನನಗೆ ಮಹಾಭಾರತ ಕಥೆ ಕೇಳಲು ತುಂಬಾ ಇಷ್ಟ ನಾನು ಮಹಾಭಾರತ ಓದಿದ್ದೆನೆ ,0
ಸರ್ ಅಶ್ವತ್ಥಾಮ ವೈದ್ಯರ ಮನೆಗೆ ಬರುತ್ತಿದ್ದ ಅಂತ ಹೇಳುದ್ರಿ ಅವನಿಗೆ ಹೇಗೆ ಗೊತ್ತು ವೈದ್ಯರು ಅಂತ ಮುಖ್ಯವಾಗಿ ಮಹಾಭಾರತ ಕಾಲದಲ್ಲಿ ಹಿಂದಿ ,1
ನಿಜಕೂ ಈದು ಆಚರಿನೇಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಆಲೋಚನೆ ಮುಖ ಸುಳ್ಳು ಮುಖ ಸುಳ್ಳು ಮುಖ ಸುಳ್ಳು ಮುಖ ನೆರ್ಡ್ ಮುಖ ಮುಖ ಮುಖ ಮುಖ ಕೌಬಾಯ್ ಟೋಪಿ ಮುಖ ಕೌಬಾಯ್ ಟೋಪಿ ಮುಖ ಕೌಬಾಯ್ ಟೋಪಿ ಮುಖ ,1
loo baccha koura holle avaru ,1
ನನಗು ತೊರಸಿ ಅಶ್ವತ್ತಾಮರಾ ,0
nan lwda dalli edane band nodkondu ogo gandu ,0
anna sumne video madedhya nodu ,1
ನಾಲ್ಕು ಯುಗಗಳು ಮುಗಿದ ಪುನ ,0
ಧನ್ಯವಾದಗಳು ಸ್ನೇಹಿತರೆ ನೀವು ಪುರಾಣದಲ್ಲಿ ಬರುವ ಯಲ್ಲರಿಗೂ ಬಹುವಚನ ದಿಂದ ಮಾತಾಡ್ತಿರ ಧನ್ಯವಾದಗಳು ಸ್ನೇಹಿತರೆ ,0
nam mane gu bandida ,1
raktha rathri yakshagana nodi maryare ,0
enu investigation nedithidya ashwattama idara omg nomboke agtilla devre ashwattama nija vaglu idre it is unbelievable god please a doctor ega idre investigation madi and a yavudho hasiru guhe andharela ali hogi nodi inu pooje madthidhara and mate avru sikidra yarigadharu please information kodi and good job nanna devaru channel ,0
guru e badyav heltirod bari sulu ,1
drona pandavara para iddre ivneke kouravara para iddana ,0
ನಿಜಾನಾ ಗುರುವೇ ,0
yes edre adare yli ,0
nimge henge gotthu neevu en alle idra ,1
super sir ,2
nav evna nodabahuda ,0
ನಾರಾಯಣ ಸಂತ ಮಹಾಭಾರತದ ಪುಸ್ತಕದ ಮಾಹಿತಿ ಕಳುಹಿಸಿ ,0
nav avnaa meet agboda sir ,0
avanu allla bro avaru annabeku ,1
ಜೈ ಭಜರಂಗಿವಿಶ್ವ avarudronara maga ,0
avanige gaya vasi agbeku andreavnu krishna na bhakti madivasi madbeku eela kaliyuga nasa agbeku ,1
uttara pradeshada lakkinpura dalli shiva pooje madtidda ,0
ಇರೋದು ಇರಭವದ್ ಗೊತ್ತಿಲ್ಲ ,0
devaru annonu idaane andre avru shaapa kottidddu nijaane aagidre avru idde iruttaare elllooo ondu jaagadallli manushyara kannige kaanollla aste jaiii sri krishna ,0
may be sanskrit ,2
how can you say ,2
bari ante kante gale agoytu enadru solid proof torsri avar edare annoke ,1
namma manege bandidru avarige nanu nan dress kottu aliside ,0
420 nan maga krishana ,1
aadu nane broo soul naa replacement maddee bere body gee antha aansthidee ,1
en kathe kattutiya gururolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing proof kodu sullu kathe katbeda ,1
nija kano adhuneevgalu kathe katkondirodualla alla antha ,1
avnige ella language matadoke barutta ,0
pandavaru mamsa tinthidra ,0
ha nam manegu bandiida ,1
super namboke kasta agirbodu but really agirbodu ,0
ಮಧ್ಯ ಪ್ರದೇಶದಲ್ಲಿ ಓರ್ವ ಮಹಿಳೆಗೆ ಮಹಾಭಾರತದ ಅಶ್ವತ್ಥಾಮ ಪರಿಚಯ ಮಾಡಿಕೊಂಡು ಅವಳಿಗೆ ಮಹಾಭಾರತದ ಸನ್ನಿವೇಶಗಳ ವಿಡಿಯೋವನ್ನು ಮಹಿಳೆಯ ಮನೆ ಗೋಡೆ ಮಹಾಭಾರತದ ದೃಶ್ಯಗಳನ್ನು ಬರುವ ಹಾಗೆ ಮಾಡಿದ್ದನಂತೆ ಅವಳಲ್ಲಿ ನೀನು ಯಾರಿಗೆ ಹೇಳದೇ nಈ ದೃಶ್ಯ ನೋಡಬಹುದು n ಇಲ್ಲವಾದಲ್ಲಿ ಹೇಳಿದರೆ ದೃಶ್ಯ ಕಾಣುವುದಿಲ್ಲ nಆದ್ದರಿಂದ ನೀನು ನನ್ನ ಮಾತಿನಂತೆ ನಡೆಯಬೇಕು ವಚನ ತೆಗೆದುಕೊಂಡು ಅಲ್ಲಿಂದ ಅದೃಶ್ಯವಾಗಿದ್ದಾನಂತೆ ,0
idu nimage hege gottaytu ,0
nija 100 but aswastama antta heg kandiditare ,1
kannada ne barolla ,1
este antha helakkagall nija edhru erabahudu ,0
kaiwarada thathayyayogi narayanappa ,2
fix cctv confirm ,2
priya goudar ,2
nane nam vasthu pradashnke bandidru gotha ,1
nejwad deushya torishi eg heliddu ,1
adu igala 1960 ali nadedidu doctor incident ,0
nama village ge bandidru ,0
ಹೇಡಿ ಅಶ್ವತ್ಥಾಮ ಚಕ್ರವ್ಯೂಹದಲ್ಲಿ ಅಭಿಮನ್ಯುವನ್ನು ಎದುರಿಸಲಾಗದೆ ಪ್ರಾರಂಭದಲ್ಲೇ ಜೀವ ಉಳಿಸಿಕೊಳ್ಳುವ ಸಲುವಾಗಿ ಪಲಾಯನ ಮಾಡಿಬಿಟ್ಟ ಕೊನೆಯಲ್ಲಿ ಲೋಫರ್ ದುರ್ಯೋಧನನ ಮಾತು ಕೇಳಿ ಶಾಪಗ್ರಸ್ಥನಾಗಿ ಕಲಿಯುಗದಲ್ಲೇ ತಿರುಗಾಡುತ್ತಿದ್ದಾನೆ ವೇಳೆ ನನ್ನ ಕೈಗೆನಾದರೂ ಸಿಕ್ಕರೆ ಅವನನ್ನು ಛೇಡಿಸದೆ ಬಿಡಲಾರೆನು ,1
sir ನಮಸ್ಕಾರ ಕಲಿಯುಗದಲ್ಲಿ ಅಶ್ವತ್ಥಾಮ ಇದ್ದಾರೆ ಅಂತ ಹೇಳಿದರು ಎಲ್ಲಿ ಇದ್ದಾರೆ ನಾವು ನೋಡಬಹುದ ನನು ನೊಡಬೇಕು ಅಂತಾ ಅಗತ್ತ sir ,0
ಸರ್ ಸತ್ಯಗಳನ್ನ ಜಾಸ್ತಿ ಹುದುಕಿ ತಗಿಬರ್ದು ಆದ್ರೆ ಸತ್ಯವೇ ಆಗಿರುತ್ತದೆ ,1
no way chance illa ivaga elli edane proof kodi nambteevi ,1
all fake bro nija vishaya maatra heli bro ummane janara manasalli sullu nambike yanna huttisa bedi plzzzz ,1
ಅಶ್ವಥ್ಥಾಮ ಚಿರಂಜೀವಿ ಆಗಿದ್ದು ಹೇಗೆ ,0
which language ashwathama speaks during mahabharata period no kannada ,2
ramayana agiye 500 varsha ayeetu indu sullu yakandre 5000yer back hege ,1
magaluru kade kalsi avanannu navu avanige maddu kodthive ,0
duplicate video ,1
navu kuri alla guru kaliyugada kaligallu ,1
yakri janagalna dari tapso kelsa madtira ,1
nija heludre heege ,1
eddane annodu nanna nambikeaadre ashvataamanige kannadada bartita anodu davtu ,0
adu nambike ashte ,0
ನಿಜ ಇದ್ರು ಇರಬಹುದು ಸರ್ ,0
ಹೇ ಕಥೆ ಕತೇನೇ ಮಗ nಅಂಬೇಡ್ಕರ್ ಯಾರು ಗೋತಾ nನೀವ್ ಹೇಳ್ತೀರಲ್ಲ ಕಲಿಯುಗದೊರೆ ದೊರೆ ಕರ್ನಾಟಕದಲ್ಲಿ ndps ಕರ್ನಾಟಕ ದಲಿತ ಪ್ರಜಾ ಸೇನೆಯ ಸಾರಥಿಗಳು ,1
le nimmouna thullagaa naayi tunni saabarige huttida midarimagane ,1
btv avra hatra video clip irbodu ಇದ್ರೆ ಹಾಕಿ plzz ,0
ಅವನಿಗೆ ಕನ್ನಡ ಭಾಷೆ ಬರುತಿತ್ತ ,0
wt a question bro ,2
ayo mostly avarige samskruti bhase barutee ansathe ,0
nithya sudha avaru devategalu devategalige ella bhashe barutte ,0
is it true ,2
avnu yava language mathadodu ,0
o my god ,2
ಕುಮಾರವ್ಯಾಸ ಗದುಗಿನ ನಾರಣಪ್ಪ ನವರ ಅಭ್ಯಾಸ ,0
this real jai krishna krishna ,0
sir avrudu bhashe yavdu a doctor bali yav bhashe matanadid ,0
ashwatama ge kannada barutte yenri ,0
illa guru ashwatama na bhaashe ivrige barutte ansutte ,0
akki manna summan namana huchhar olage tagyatara ,1
sagar sagar s you r correct bro ,2
ashwatama ge hindi barutte yenri ,0
namboke sadyane illa ,1
asif shaikh hesru adru nettug tilkolo ,1
yar yar jasti nidde madthira nn ,0
nivu pan india film madi sir nivu nam sandalwood most handsome hunk ,0
nkn yan trailer guru maiye jumm anthu wow amazing ,0
like thalapathy vijay fans ,2
ಚಿತ್ರದಲ್ಲಿ ಏನೋ ,0
ಡಿ ಬಾಸ್ ದಶ೯ನ್ ಸರ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ ಆಲ್ ಬೆಸ್ಟ್ ,0
ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ ಕಡೆಯಿಂದ all tha best jai d boss ,0
movie quality superb ,0
to l ok i oooo havana it ok poop ok ok look like to do ok i will i ,2
prajwal kp r you mad guy ,2
superb sandalwood gentle man ,2
ಅಭೀನಯ ಚಕ್ರವರ್ತಿ ಕರುನಾಡ ಕನ್ಮಣಿ ಅಭೀನಯ ಭಾರ್ಗವಕನ್ನಡ ಕಲಾ ಕುಸುಮಕರುನಾಡ ಸಿಂಹಾಬಾದ್ಷಾ ಕಿಚ್ಚಾ ಸುದೀಪ ಅಣ್ಣನ ಅಭೀಮಾನಿಗಳಿಂದ ಸಿನಿಮಾ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲಿ ,0
ಕನ್ನಡದಲ್ಲಿ ಪ್ರತಿಭೆಗಳಿಗೆ ಕೊರತೆಯಿಲ್ಲ ,0
kiccha fans kade inda congratulations pajju ,0
karnataka janeteinda all the best movie ge olledagalismiling face with hearts smiling face with hearts ,0
ಅಬ್ಬಾ ಏನ್ ಗುರು ಟ್ರೈಲರ್ ,0
i am bigg fan prajwal sar fan ,0
nice dialogue nan ondhu sari sathidini enondu sala sayalla ,0
e type movie na tamilali vishal madidare mostly adara remake aadru aagirbahudu ,0
ok bro bt gurudeshpande avru tamilindane jasti movie na remake madtirodu ok hego paapa nam prajwal ge ondu break sigli ,1
ಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ್ ರಾಜಕುಮಾರ್ ಅಭಿಮಾನಿಗಳಿಂದ all tha best ,0
ಪ್ರಯೋಗ ಯಶಸ್ಸು ಸಿಗಲಿ ,0
villan is khadak ,0
ಅಭಿನಯ ಚಕ್ರವರ್ತಿ ಕಿಚ್ಚ ಸುದೀಪ್ ಕಡೆಯಿಂದ all tha best movi ,0
ಎಲ್ಲಿ ವರೆಗುನಿವು ಟೈಟಲ್ ಕೆಳಿ ಸಿನಿಮಾ ಒಪ್ಪಿ ಕೊಳ್ಳುತ್ತಿರೊಅಲ್ಲಿವರೆಗೆ ನಿಮ್ಮ ಯಶಸ್ಸಿನ ಬಾಗಿಲ ನಿಮ್ಮ ಪಕ್ಕದಲ್ಲಿ ಇರುತ್ತೆ ವಿನಃ ತೆರೆಯಲ್ಲಅಣ್ಣ ನಮ್ಮಂತ ಮಾಸ್ ಆಡಿಯನ್ಸ್ ಗೆnನಿವು ತುಂಬ ಒಳ್ಳೆಯ ನಟಸ್ವಲ್ಪ ಎಚ್ಚರಿಕೆಯಿಂದ ಕಥೆನ ಸೆಲೆಕ್ಟ್ ಮಾಡಿನಿಮಗೆ ಕಂಡಿತ ಒಳ್ಳೆಯದಾಗುತ್ತೆ ,0
జై డి బాస్ అభిమాని ,2
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ all the best ,0
d boos fans all the best ,2
d ಬಾಸ್ ಅಭಿಮಾನಿ ಕಡಿಂದ ಆಲ್ ಬೆಸ್ಟ್ ,0
ರಾಜವಂಶದ ಅಭಿಮಾನಿಗಳು ಕಡೆ ಇಂದ all the best ,0
kiccha sudeep sir fans like here ,2
ರಾಜವಂಶದ ಅಭಿಮಾನಿಗಳಿಂದ ಶುಭ ಹಾರೈಕೆಗಳು ,0
shaata daagar fans ,1
mahesh babu gandu sulemaganeurko ,1
mahesh babu sule magne ,1
mahesh babu ninu kalasipalya sule fan alwa ,1
abhinaya chakravarthi kiccha sudeep fans like here ,0
dboss fans kade doddadagi wel come madtivi sir ,0
dboss kade inda dodda wel come madtivi ,0
super jai dboss ,2
ಕನ್ನಡಿಗರು ಲೈಕ್ ಪ್ಲೀಸ್ ,0
love you boss super ,0
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳು ಲೈಕ್ ,0
chandra kanth naa siggappu manithan ,2
prajju yav dress hakudru super aage kantane ,0
looks promising ,0
sir nivu thumba olle talent iruva actor swalpa deha kammi madi modalnage stayilish agi idre nivu modalinage form ge barthira ,1
yenta mat andi yappa ,1
sangmesh nadvinmani y bro ,0
ಕನ್ನಡದಲ್ಲಿ ಪ್ರಯತ್ನಕ್ಕೆ ಒಳ್ಳೆದಾಗಲಿ ,0
jai d boss ,0
ಕಲರ್ ಫುಲ್ ಆಗಿದೆ ,0
ಡಿಬಾಸ್ ಭಕ್ತರ ಕಡೆಯಿಂದ ಶುಭಾಶಯಗಳು ,0
rocking star yash fans like here ,0
just woww super prajju anna gud luck ,0
niddeburak thumba ne strong iddane guru ,0
super hit agodralli yavude dout illa gelayare jeeva ,0
d boss ಅಭಿಮಾನಿಗಳಿಂದ all the best ಸೂಪರ್ ಟ್ರೈಲರ್ ,0
ಫೈಟ್ ಸೀನ್ ಅಮೇಜಿಂಗ್ ಪ್ರಜ್ವಲ್ ಲುಕ್ಕು ಬ್ಯೂಟಿಫುಲ್ ಆಲ್ ಬೆಸ್ಟ್ ಜಂಟಲ್ಮ್ಯಾನ್ ಫ್ರಮ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ ,0
jai d boss ,0
hauda angadre hogi avn tunne unnu ,1
reginald kelly ಲೆ ತುಕಾಲಿ ನಿನ್ನ ಸಂಸ್ಕೃತಿ ತೋರಿಸುತ್ತೆ ನಿನ್ನ ಎಷ್ಟು ಕಚಡ ಅಂತ ,1
ಸೂಳೆಮಗನೇ yengo ediya ಕಡೆ daagar ankondu promotion madtira gaandu sulemakla daagar kano avnu darshan alla person facepalming ‍ ,1
jai d boss ,0
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ all the best ,0
ಪುಣ್ಯಾತ್ಮ ಸರಣಿ ಫ್ಲಾಪ್ ಕಥೆಗಳು ,1
super duperfilm bust of luck prajval devaraja darling days ,0
αll thє вєѕt frσm drugѕ вσѕѕ fαnzzz ,0
yav movie remake hethidira sir ,0
pradip ar idhu remake all i am editor ,0
guru idu yav movie remake alla sumne gotthilde yak helthira ,0
venki udv but story line seems different ,0
ಚಿತ್ರ ಪ್ರಜ್ವಲ್ ಅವ್ರ ಕ್ಯರಿಯರ್ ಚೇಂಜ್ ಮಾಡೋ ಹಾಗೆ ಕಾಣ್ತಿದೆ ರಾಕಿ ಭಾಯ್ ಯಶ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ ಶುಭಾಶಯಗಳುಮುಖವನ್ನು ತಬ್ಬಿಕೊಳ್ಳುವುದು ಮುಖವನ್ನು ತಬ್ಬಿಕೊಳ್ಳುವುದು ಮುಖವನ್ನು ತಬ್ಬಿಕೊಳ್ಳುವುದು ,0
bgm is good ,0
trailer looks interesting feel like to watch ,2
gurudesh pandey sir remake madobadlu swamek madi sir ,0
super anna jai d boss ,0
super d boss fans ,0
nyc trailer praju ,0
jai d boss ,0
jasti commets madirodhu d ,0
lo nin d filme odtilla modlu anv film nodro amele bere filmge sprt madu sumne comnt akbitre film odbidutta bari builduppu ,1
naveen v looo thikamuchkondu hogi nim balegara sudeep helu bari kannada movei thegiyokke mangdhulle ,0
rohith k le nin dagar bandli agtavne modlu kudlu olskoloke yelu ella nin avnu musodillarolling on the floor laughing rolling on the floor laughing ,1
naveen v looo bolimagane thikaana muchkondu idre sari nim ammun thullu nin yaavano mathadsidhu nim avan vishya bandna neenu naan bagge matra madthadbeku ,1
naveen v nim gandu balegara movie yalla utterflop modlu side acting madudu ಬಿಡು anu modlu ,1
karthik gowda dacchu hmm aythu dagarge hosa award kodtini bandli star antha helbidu ,0
naveen v nin amman thullu sulemagne ,1
ambrish mallad nin amman thullu sulemagne gaandu nayi sulemakla mucchkondiro ,1
twisted formals yake urita edeya nivu dagar fans anta nim culture ende gottu agute modlu sariyagi mat adu magne modle gulbarga mandi navu start madre ninu eral nin avvun tullu clean madsu ,1
naveen v ninna luccha ige modale kaddi swalpa body madkond baralu helu olle baavali haage eddane mattu omdu hit movie kodoke helu madirodella flop ,1
ambrish mallad luccha fans nimma luccha suderpdu movie nodo ella flop agtive side actor get fit baavali age eddane balegaara correctagi tindu barlike hell baavalirolling on the floor laughing rolling on the floor laughing ,1
naveen v kudlu elladidre nindu tegedu kodu bvc ninna luccjanige handidu maasa kodu modalu baavali chalpat singh side actorrolling on the floor laughing rolling on the floor laughing ,1
d boss mania o brame nivu ede tara tilkolli avaru belitare ,0
ambrish mallad beliyodu shata ,1
ambrish mallad modalu bere hero respect kododu kali amele maathadu gaandu kudlu ella adu ella andkondu ,1
lo d gujaalds neev support maadida yaav sinimaagalu succes agilla yaakro sumne buildep simple example andre amar movienu fail maadudralo ambareesh gintha name bekitthaಮಧ್ಯೆ ನೀವ್ ಹೋಗಿ ಹಾಳ್ ಮಾಡುದ್ರಲೋ ,1
like a phoenix hm avarige ade helbku kushi padli swalp ,0
146 bgm music super ,0
chiki chiki chikappa nidhe madidh saku helappasmiling face with hearts smiling face with hearts smiling face with hearts ,1
pakka super hit ,2
nice pd sign of the horns ,2
ಜೈ ಆಂಜನೇಯ ,0
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳಿಂದ all the best ,0
all d best for appu fans ,2
omg nange gotte irlilla prajwal hatra istond ide anta ,1
looks lyk promising ,2
ನೀವು ತರ ಪ್ರಯೋಗಾತ್ಮಕ ಮೋವಿಗಳನ್ನೆ ನಿಮ್ಗೆ ತರನೆ ಸೆಟ್ ಆಗೋದು ,1
supper trailer i like ,2
jai d boss ,2
sleeping beauty syndrome ,2
amazing trailer ತರಹದ ಪ್ರಯತ್ನ ಚಿತ್ರ ತಂಡಕ್ಕೆ nಶುಭವಾಗಲಿ 100 ದಿನಗಳು ಪೊರೈಸಲಿ nಅಪ್ಪು ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಪರವಾಗಿ ಗುಡ್ ಲಕ್ ಆಲ್ ಬೆಸ್ಟ್ ,0
it is tamil movie dubnplz do not dub sir ,2
ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಅಭಿನಯದ e ಇ ಚಿತ್ರ ಅವ್ರ ಲೈಪ್ ಮೈಲಿಗಲ್ಲು ಆಗುತ್ತೆ ,0
super n ಜೈ ಡಿ ಬಾಸ್ ,0
namma modala web series ,0
super dynamic princ prajwal sir ,2
one next level moviemoneymouth face moneymouth face ,2
trailer andre eg erbeku ,0
supar anna love you pajuanna ,0
amazing loveyou gesture ,2
100 successful movie no dought prajwal bro congratulations ,2
appu boss fans like mdi ,0
d boss fans full support successful hagli movie ,0
super chindiii sir sakkatagi ede ,0
vinay vn nani gentle men ,1
trailer nalle full story gottagbidttutrailer bere tara try madbekittu ,1
super movie 100 days ,2
guru deshpande sir you are just amazing ,2
super jai d boss ,2
waiting atyadbuta katahandara ,0
good work prajjusmiling face with hearts ,2
all d best from appu fans ,2
super bro nd boss fans ,2
ಟ್ರೈಲರ್ ನೋಡಿ ಮೈಯೆಲ್ಲ ರೋಮಾಂಚನವಾಯಿತು ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ,1
power star fans like madi ,0
jai d boss ,2
prajju boss is back ,2
super alla best bro ,0
making super sir ,2
super d boss smiling face with hearts selfie ,2
ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಟ್ರಯ್ಲರ್ ಲುಕ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸೂಪರ್ ಒಳ್ಳೆಯದಾಗಲಿ ,0
song was awesome i hope movie too ,2
ಜೈ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ ಪ್ಲೀಸ್ ಸಪೋಟ ,0
jai appu sir ,2
d boss fan ,2
gulama movie tarah ondd movie maadu nin hesrru maate kellsutte ,0
ದ್ರುವ ಅಣ್ಣಾ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ all the best ,0
barri dabba movie ne unn maado du ,1
pakka hit agutthe guru movie ,0
hindi nalli madi movie oduthe plz ,0
all the best ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ avre ,0
d boss fans like here ,2
ಸಾಹಸಸಿಂಹ ಅಭಿಮಾನಿಗಳ ಇಂದ ಆಲ್ ಬೆಸ್ಟ್ ,0
fab trailer ,2
ade old same story ,1
jai appu boss ,2
super trailer sir ,2
ಟ್ರೈಲರ್ ತುಣುಕೇನೋ ಸಕ್ಕತ್ತಾಗಿದೆ ಒಳ್ಳೇದಾಗ್ಲಿ ಚಿತ್ರ ತಂಡಕ್ಕೆ ,0
d bosss fans kade inda all the best prajju ,0
ಮನೆಯಿಂದಲೇ ಸಂಪಾದಿಸಬೇಕೇ with income proof whatsapp 6362806874 ,1
ಭಾರೀ ಚಲೋ ಅಯ್ತ್ರಿ ,0
appu boss prajwal sir ,2
super boss i like it ,2
jai d boss ,2
ಪ್ರಯತ್ನಕ್ಕೆ ಸಲಾಂ ,0
super pak ,2
