text,label
paramedical exam bagge mahiti tilisi sir ,0
super guru ,0
áÿįøøøøø super broooo love you ,0
ah allu raghu ge forward madbeku e video bari nigradavne ,1
ಐತೀ ಅಂದ್ರ ಬಾರಿnಅನಾಹುತ್ ಅಂದ್ರ ಅನಾಹುತ್ ಐತಿnಕೌಬಾಯ್ ಟೋಪಿ ಮುಖ ಕೌಬಾಯ್ ಟೋಪಿ ಮುಖ ಪಾರ್ಟಿ ಮುಖ ,0
ಕನ್ನಡ ಸಿನಿಮಾ ಅವತಾರ ಶುರುವಾಯಿತು ,0
ashwini cp pls movie nodi ondu olle movie na mis madkolbedi ,0
super song guru ,0
dia is wonderful movie innu ee fimina hangover alle idini idu highest imdb rated kannada movie 94 ,0
sari korona bandare adana guna padisikolalu amount hestu karchu aguthe adu yavayavadake antha solpa maithi kodthira please ,0
ಎಲ್ಲರಿಗೂ ವರ್ಷದ ಹಾರ್ಧಿಕ ಶುಭಾಶಯಗಳು ಯಾರು 2020 ನೋಡ್ತಾ ಇದ್ದೀರಾ please like ,0
ಕಷ್ಟ ಪಟ್ಟು ಸಾಲ ಸೋಲ ಕ೦ಪನಿ ಸ್ಥಾಪಿಸಿದ್ರು gst ಕಟ್ಸಿ ಕಟ್ಸಿ ದಿವಾಳಿ ಮಾಡ್ಸಿ ಬಿಡ್ತಾರೆ ರಾಜಕಾರಣಿಗಳು ,1
pakka mas nam kannada movie ,0
first hog film nodu amele yen bekadru comment madu ,1
and rocking star fans also ,2
song maatra chindi ,0
we support swamake movies ,2
ಸೂಪರ್ ಬಾಸ್ ನೀನು ಹೇಳ್ಳೇದ್ ಕ್ರೀಟ್ ಮಾಡಿದು ಸೂಪರ್ ,0
super dance ,2
nice move in kannada ,0
anjali devi b avinash achari ,2
ನಿಜnnn ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರnnnಕೆಜಿಎಫ್ ದಾಖಲೆ ಮುರಿದುಹೋಗುತ್ತದೆnnಕೆಜಿಎಫ್ ಚಾಪ್ಟರ್ 2nಬಂದು ದಾಖಲೆ ಮುರಿಯಬೇಕು ಅಷ್ಟೇ ಅನುಮಾನnnಯಾಕೆಂದರೆnಮುಂದೆ ಪುಣ್ಯಕೋಟಿ ಬರ್ತಾ ,0
bavaraj marihal iu777779088i9omplikenuu7 n 7thui9 ,1
ಎಷ್ಟು ದಿನ ಆಯಿತು ಕೇಳಿ ಓ ತುಂಬಾ ಖುಷಿ ಆಯಿತು ,0
nanagu hage ansate ,0
rakshit macha time togondrunu sakath agi bandide ,0
troll monsterkannada ಆಯ್ತು ಕಣಲೇ ಬೋಳಿ ಸೂಳೆಗೆ ಹುಟ್ಟಿರೋ ರಂಡಿ ಮಗನೇ ನಾನು ಗಂಡಸಲ್ಲ ನೀನು ಗಂಡಸು ತಾನೆ ,1
nam boss avru nam boss ivru antha kachadtirornella onde kade sersi maja kodone shree mannarayan ,1
looks promising ,0
ಹಾಡಿನಲ್ಲಿ ಹೊಸತನ ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ,0
nice bro nanu yella chinese app na delete madidinin ,0
from king kichha boss badshaha fans all d best ,2
nijawaglu nin hatra thumba talent ide guru super ninu roast mado style super ,0
1st telegram app close madsi amele ella bartare ,1
vpn hakondu tiktok use madtidare nam soldier sattirodu lekkka ellla janakkke ,1
pora rai koodi tulla ,2
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರಾ nlove you boss ,0
idu charitrae srushtiso cinemannaesign of the horns ,0
dhanik patel i am not blaming india bro ,2
ಎನ್ ಉಗದಿದಿಯಾ ಗುರು ಮಾತ್ ಮಾತಗು ಉಗುದಿದಿಯಾ video ನಾ ಏನಾದ್ರು tick tock star ಏನಾದ್ರು ನೋಡಿದ್ರೆ ನೇಣು ಹಕ್ಕೊತ್ತಾರೆ ಗುರು superನಗುತ್ತಾ ನೆಲದ ಉರುಳುತ್ತದೆ ,0
supar sir nevu ,0
super song awesome ,0
sir nimmannu naanu 1st nodiddu manethana annuva 230 serial nalli sir20 years before sirbut adra nanthara evagle nodtha erudu sir ,0
guru tq nan wait madtidde nin video na ,0
bgm super ide ಶೆಟ್ರೇ ,0
super anna jai hind ,0
yen helda guru super ,0
jai d boss ,0
sandeep nagaraj o ,2
super togari tippa ,2
500k likes edhe mutbhodu nangansdhamge ,0
ಸರ್ ಪ್ಲೀಸ್ ರೀ ರಿಲೀಸ್ ಮೂವೀ ನಾ ,0
basavaraj badiger ,2
i am soo soo happiiii ,2
ಅದ್ಭುತವಾದ ಹಾಡು ,0
rakshit boss super dance you r looking like karate king shaankar nag nd vishnuvardan boss m vishnu sir fan ,0
super song 100 ,2
youturn is telugu or tamil movie na ,0
super bro benki ,0
super song ,0
ಹೊಸತು ಹೊಸತು ಕಿವಿಗೆ ಹಿಂಪುnasn ತಂದ ಕನ್ನಡಕ್ಕೆ ಹುರುಪುnಇವ ಮಾಡಲ್ಲ ನಿರಾಸೆಯೆಂಬ ತಪ್ಪುnಇಂದ ,0
ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ ,0
super ann nanagu tik tokbanna agude bekagitu ,0
well said bro ,2
hands up kannada naa adhu ,2
blockbuster agli annovru like madi ,0
en guru nim video ge fan agode aitu nimge namma kade inda subscribe ,0
super singer vijay prakash sar ,0
1999 ಘಟನೆಯನ್ನು ಕೇಳಿ ತಿಳಿದು ನೋಡಿ ಅವಗ ನೀಮಗೆ ತಿಳಿಯುತ್ತದೆ ನಮ್ಮ ದೇಶದ ಅಭಿಮಾನ ಆವಾಗ ನೀವು tiktok ನ್ನು ಅವಾಗಲೆ ತೆಗೆದು ಹಾಕೂತಿರಿ ನನ್ನ ಬಾಲ್ಯದ ನೆನಪು ,0
yarige e trailer nodidre rangitharanga movie nenpaytu like madi ,0
plz chance kodi nodi avar acting ,0
please upload drama song ,2
nanu kellida uthammavada maatugallu thanks sir ,0
ishtu bega youtube li movie bitre theotre ge enukk hogtare jana ,1
super sir ,0
guru eno heludri but sakkatag heludri super guru ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋಅವತಾರn ,0
love you junior d boss ,2
ಆದ್ರೆ ಚೀನಾ ಗೇ ಬಕೆಟ್ ಹಿಡಿತಾರೇ ,1
repeat mood guru ,2
ಭಾರತದ ಗಡಿಗೆ ಅವನನ್ನೇ ಕಳುಹಿಸಿ ನಿಲ್ಲಿಸಲಿ ಇದ್ದವನು ,0
ಅಭಿಮಾನಿ ಅನ್ನೋದು ಮಾತು ,0
bro suprbyou are voice is amazing ,2
ಗುರು ನಿನ್ ಪಬ್ಜಿ ಡಿಲೀಟ್ ಮಾಡು ಆಮೇಲೆ ಬೇರೆಯವರಿಗೆ ಹೇಳು ,1
evnoba sade banda illi ,1
step super bossu ,2
ಅಣ್ಣ ಏನು ನಿನ್ನ ಒಂದೊಂದು ಮಾತಿನಲ್ಲಿ ಅರ್ಥ ,0
bro nanu tik tok install madiddeonde dinakke uninstall maddematte tik tok sahavasakke hogillaallinda tik tok agu hogugalanna troll video dalle nodi njoy madta idinisuper brorolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,0
varaprasad k k le randi magne neenu ba nimmamman karakondu ba ibbarana hattu ibbarigu ondondu dozen papu dagar nan maklan hutsi kalastini amele barabekadre dj sounds system idre togond ba naan madbekadre nimmamma mia khalifa tara kirchodu nin kannalli nodokagutto ilvonmatte neenu sunny leone tara archod nan kailli tadkollokagallapparolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,1
super song lovely ,0
18k dislike kottiro sulemaklu yaarappa nim padha ondh sala mutbeku ,1
super hit agodralli yavude dout illa gelayare jeeva ,0
rakshith shetty superb song ninna kastada prayathnakke kanditha pala sikke sigutte ,0
shetru birthday party dina haadiro haadu aawaginindaa wait maadtide ,0
yen sir nivu owsome human being ,0
bidu gowda ge alli hodi beku first avaru mane alli avaru appa amma ne kelluthiya dure tiktok maduthirodana ennu nive yochane madi evallu yetha kithu hogi erollu eru beku ethara avaru edane india ge bad name mathe namu inda girls ge nu bad name ,1
10 r lo kanda baiyoke ninthre nim appa kano naanu ,1
ನಿಮ್ಮ dedication ನಿಜಕ್ಕೂ ಅಧ್ಬುತ‌ ,0
ಕನ್ನಡ ಭಾಷೆ ಸಿನಿಮಾ ಯಾವುದಕ್ಕೂ ಇಲ್ಲ ನಿಮ್ಮ ಸಿನಿಮಾದ ಗೊತ್ತಾಗುತ್ತಿದೆ ,0
nkn havali neene hachko yak andre ninge urdirutte ,1
let us pray ,2
broo niv aadtiraa game yavdu ,0
full roast madiddiya e somberigalige ,1
yaru boss alla ,0
nandi parthasarathi gaandu sule magne hogi bucket du gaygf nodu adu bittu illi dboss annnabeda cheeti kalla fan ,1
childrens dans aha jumtaka jum jum ,2
eatra film nana life nale nodella sir super different director ,0
olledanna swalpa guruthisi ,0
ಮಾಡಿದ್ದೀರಾ ಅನ್ನುವುದು ಕ್ರಿಯಾಪದnಅದಕ್ಕೆ ಕೇಳುಗ ರೀತಿ ಯೋಚನೆ ಮಾಡ್ತಾನೆ ಅರ್ಥ ಡಿಪೆಂಡ್ ಆಗುತ್ತೆnnನಿಮ್ಮ ಮನಸ್ಸಲ್ಲಿ ಇರುವುದನ್ನ ಜನಕ್ಕೆ ತಿಳಿಸಿದ್ದು ನಿಮ್ಮ ,0
nandi parthasarathi ille got to aagta ide ninu yestu urkondu sattidiya anta yenro nimma same balegarna type nayi padu rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,1
cc camera etter yn saytira yalla fak ,1
english movie rango dubb maadi ro movie ,0
superb bro you are righttiktokers ge sariyag heliddira ,0
trailer looks interesting feel like to watch ,2
ಸೂಪರ್ ಗುರು ಲೋವ್ ,0
sharath sharu yako sule magne sumne eroke agalva ,1
supriya manogna nnhaaaaaaa ,2
ರಂಗಿತರಂಗದ ಇತಿಹಾಸ ಮರುಕಳಿಸುವಂತಿದೆ ,0
please support prajakiya ,2
dislike madiru yarantha gotthanburnel kodro avrige ,1
asn ಖಂಡಿತವಾಗ್ಲೂ ಚರಿತ್ರೆ ಶೃಷ್ಟಿಸುವ ಅವತಾರ ,0
super hands up ,0
ತೊಗರಿ ತಿಪ್ಪ ಸ್ಟೋರಿ ಟೇಪ್ ರೆಕಾರ್ಡನಲ್ಲಿ ಕ್ಯಾಸೆಟ್ ಹಾಕಿ ಕೇಳಿದ ನೆನಪನ್ನು ಮರುಕಳಿಸಿದ ಅಶ್ವೀನಿ ಆಡಿಯೋದವರಿಗೆ ಧನ್ಯವಾದಗಳು ,0
ಸೂಪರ್ ಸರ್ ಸಾಂಗ್ ನನಿಗಂತೂ ತುಂಬ ಆಡು ದಿಫ್ಫ್ರೆಂಟ್ ಅಂತ ಅನಿಸಿದರೆ ನನ್ ಫೇವರೆಟ್ ಸಾಂಗ್ ಆಗಿದೆ ಕಣ್ರೀ ವಿಜಯ್ ಪ್ರಕಾಶ್ ಸರ್ ವಾಯ್ಸ್ please more then peples watch this song super ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಇಷ್ಟ ಆದ್ರೆ ಲೈಕ್ ಇಷ್ಟ ಆಗಲಿಲ್ಲವಾ ಸುಮ್ನೆ ಕುತ್ಕೊಳ್ಳಿ ಯಾಕ್ ಸುಮ್ನೆ ಡಿಸ್ ಲೈಕ್ ಮಾಡ್ತೀರ ,0
ultra ultimate song ,0
entha valle trailer ri edu great nkelhu kachda galu n intha prathibe galu karnataka dalidru n dudina aase ge low quality movie madi nkannada andre jana intrest thoris bardu naa thara aprada madthidare ,0
v p sir fans like here ,2
entertainment gaming ನಿಮ್ಮ ನಂಬಿಕೆಗಳು ,0
bro same video part 2 madu bro please plsssssssssssssssssssssssssssssssssssss swalpa bindu gowda na akond roaste madu bro ,0
charetra hustsodu avatara ,0
chiki chiki chikappa nidhe madidh saku helappasmiling face with hearts smiling face with hearts smiling face with hearts ,1
yayayayayayay hitt songgg ,2
este antha helakkagall nija edhru erabahudu ,0
ನಮ್ಮ ಜನರನ್ನು ಸುಳ್ಳಿನ ಭ್ರಮಾಲೋಕದಲ್ಲೇ ಸುತ್ತಿಸುವ ನಮ್ಮ ಕನ್ನಡದ ಮಾಧ್ಯಮದೊಳಗೆ ಸತ್ಯದ ಕಹಿಯನ್ನು ನೇರವಾಗಿ ತಿಳಿಸಿದ್ದಕ್ಕೆ ಧನ್ಯವಾದಗಳು ಅಮರ್ ರವರೇ ,0
hichaina dalli ago product nnu navu madidviadrenamma desha davre namage mosa madidru same model nnu chaina kondogi avrege thorise dublicate madbittu dandukammi belege elle mariddareedde karananavu hinduliyalueglu navumado ondondu product chaina dinda tharisthidru adre navu automobiles product naavu madthideeviadre yaaru encarage madalla ,1
houdu niv helidu 100 nija sir ,0
super chindi boss ,0
movie is awesome ,2
ಸಾಂಗ್ ಪ್ರಮೋಷನ್ ಇಲ್ದೆನೆ 1 ಟ್ರೆಂಡಿಂಗ್ ನಲ್ಲಿದೆ ಹೇಗ್ ಸಾಧ್ಯ ,0
win 12 ನಿಮ್ಮ ಕನ್ನಡ ಪ್ರೇಮಕ್ಕೆ ಧನ್ಯವಾದ ,0
asn will be mega hit jai rakshith shetty jai jai jai rb sir ,2
sir nanu driver kelsa madidininnevu acting maddanta amar akbar antony cinema dallinreally great sir nevu nanu tumba adrustavanta nimjote edadu ,0
oooo super sir ,0
siddharam shapur han ,2
firstu neen beldu ,1
yavga release agute ,0
mutturaj melageri and ,2
all the best dboss darshan fans kade endaa ,0
ಸಾಂಗ್ ಕೇಳಿ ರಶ್ಮಿಕಾ ಮಾದಣ್ಣ ಎಷ್ಟು ಹುರ್ಕೊಂಡಿದಾಳೊ ಅವ್ಳಿಗೆ ಐಸ್ ,1
rohit gangatkar guru ninge gotagalla sumne eru bale pans start madidare nau end madthivi e mathna thuldeepannan pansgu helu modlu ,1
ಚಿತ್ರದಲ್ಲಿ ನಟಿಸಿರುವ ಎಂಕೆ ಮಠ ಅದ್ಭುತ ನಟ ರಂಗಭೂಮಿ ಹಿನ್ನೆಲೆ ಇರುವವರು ಬಹುಭಾಷಾ ನಟ ತಮಗೆ ಸಿಕ್ಕ ಕ್ಯಾರೆಕ್ಟರ್ ಪರಕಾಯ ಪ್ರವೇಶ ನ್ಯಾಯ ಒದಗಿಸುತ್ತಾರೆ love you ಮಠ ಸರ್ ,0
namma karaavali enta enta actors galanna kannada cinemage needide got toupendra ,0
desha modlu pls ban agbeku tik tok ,0
songs are not needed ,2
idu actually chenag irodu ,0
idu englishs filmae beat madute ansudre like madi ,0
satishnithyanandam lo kaidhi ,1
ಒಳ್ಳೆ ಫಿಲ್ಮ್ ಮಾಡಿದಿರ ಒಳ್ಳೆ promation ಯಾಕೆ ಮಾಡ್ತಾಇಲ್ಲ ,0
prajwal devaraj looks sooooo handsome in ananthu vs nusruth kannada movie ,0
ಸಾರ್ ನಿಮ್ ತಂದೆಯವರ ಅಭಿನಯ ನೋಡ್ತಾ ಇದ್ರೆ ಏನೊ ಹಳೇದೆಲ್ಲಾ ನೆನಪಿಗೆ ಬಂದು ಅಳು ಬರುತ್ತೆ ರೀತಿ ಮನಸ್ಸನ್ನೆ ಕರಗಿಸೊ ಕಲೆ ಅವರಲ್ಲಿತ್ತು ಅಂತಹವರ ಮಗನಾಗಿ ಹುಟ್ಟಿದ್ದು ನಿಮ್ಮ ಜನ್ಮದ ಪುಣ್ಯ ಅಂದ್ರು ತಪ್ಪಾಗುತ್ತೆ ಒಳ್ಳೇದಾಗ್ಲಿ ಸರ್ ಎಲ್ರೂ ಸಾಯೋದೆ ಅಲ್ಲಿವರೆಗೂ ಖುಷಿಯಾಗಿರ್ಬೇಕು ಅಷ್ಟೇ ದೇವ್ರ್ ಒಳ್ಳೆದ್ ಮಾಡ್ಲಿ ನಿಮ್ಗೆ ,0
ಹೌದು ಸರ್ ಅಶ್ವತ್ಥಾಮ ಬದುಕಿದ್ದಾನೆ ,0
odeya blockbuster ,2
nimman kelu adna ,1
nachike agtide nange enthado dod dod heros movi chennagildiddruu odtave ,1
ಯಾರ್ಯಾರಿಗೆ ಇಷ್ಟ ಆಗಿದೆ hands up ,0
rakshith fan kerala ,2
nijwaglu idare antha nambake agta illaaa ,0
ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿ ಹುಲಿಯ nಇದೇ ಡಿಸೆಂಬರ್ 27 ಕ್ಕೆ ಮೂವಿ ತೆರೆಗೆ ಬರ್ತಿದೇ ಯಲ್ಲ ಹಳೆ ರೆಕಾರ್ಡ್ ಗಳ್ ಗೆಲ್ಲ rip ಬರ್ತಾ ಇರೋದು ನಮ್ಮ ಹುಲಿಯ ,0
super song anjanish lokanath vijaya prakash rashkit shetty ,0
ತುಂಬಾ ರಚನಾತ್ಮಕ ಹಾಡು ,0
ambrish mallad modalu bere hero respect kododu kali amele maathadu gaandu kudlu ella adu ella andkondu ,1
super nivheliddu nija ,0
ಮ್ಯೂಸಿಕ್ ಏನೋ ಕಿಕ್ ,0
super sogs guru ,0
ತೊಗರಿ ತಿಪ್ಪ ಸುಪರ್ ಕಾಮಿಡಿ so super thogari thippa comdey ,0
bro ನಿನ ಹತ್ರ ಏನಾದರೂ idea idre ಹೇಳಬಹುದು alva ,0
ಫೆಂಟಾಸ್ಟಿಕ್ ಸಾಂಗ್ ಇನ್ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಫುಲ್ ಡಿಫರೆಂಟ್ ಟೈಪ್ song ಫುಲ್ ಗಿಚ್ಚ ,0
super kannada film industry changing ,2
ಅಂಥಹ ಮಹಾನ್ ಕಲಾವಿದರ ಮಗನಾಗಿ ಹುಟ್ಟಿದಿರಿ ನೀವು ಅದೃಷ್ಟ ವಂತ್ರೆ ನಿಮ್ಗೆ ಕಂಡಿತವಾಗ್ಲು ಒಳ್ಳೆದ ಆಗುತ್ತೆ ಶಿವ ಶಕ್ತಿ ನಿಮ್ಗೆ ಒಳ್ಳೆದು ಮಾಡ್ತಾರೆ ಧನ್ಯವಾದಗಳು ಓಂಶಕ್ತಿ ,0
ಅತ್ಯದ್ಭುತ ಕನ್ನಡದ ಸಿನಿಮಾ ಕಲಾವಿದರು ತುಂಬಾ ಚೆನ್ನಾಗಿ ನಟಿಸಿದ್ದಾರೆ ,0
super bro ,2
yan helidiya guru ,0
i love aadi ,2
odeya film yeng edhe nodudra ,0
ನಿಮಗೆ ಭಗವಂತನ ಅನುಗ್ರಹ ಅನವರತ ಇರಲಿnnಇವತ್ತಿಗೂ ನಮ್ಮದು ಮೈಸೂರು ಸಂಸ್ಥಾನವೇ ಮಹಾರಾಜರನ್ನು ಹೊರಗಿಟ್ಟು ಕಳ್ಳ ರಾಜಕಾರಣಿಗಳು ದಸರಾ ಮೆರವಣಿಗೆನೂ ಮೆರವಣಿಗೆನೇ ಯಾವತ್ತೂ ಸಾಧ್ಯವಿಲ್ಲ ಇನ್ನಾದರೂ ಎಚ್ಛೆತ್ತು ಕೊಳ್ಳಿ ,0
nan yavathu youtube video na like kuda madila but comment madidini so ,1
ಮೊದ್ಲು ಡಿಲೀಟ್ ಮಾಡ್ರೋ ಯಾವನು ಯವಳು ಹಾಕೊಂಡಿದೀರಾ tiktok ಲೇ ದೇಶದ್ರೋಹಿಗಳ ಡಿಲೀಟ್ ಮಾಡ್ರಲಾ ಚಪ್ಪರ್ಗಳ ಚೀನಿ ಆಪ್ ಯಾವು ಇದಾವೆ ಮಾಡ್ರೋ ವಿಡಿಯೋ ದಲ್ಲಿ ಕೆಲವೊಂದು ಕಚಡಗಳು ಮಾತಾಡಿದವಲ್ಲ ದೇಶದ್ರೋಹಿಗಳು ಸುಟ್ಟಾಕ್ರೋ ಅವರ್ನೆಲ್ಲ ,0
vijay praksh super voice ,2
ಗುರುಗುಳ ನಾನು ಚಿಕ್ಕವನು ಇದ್ದಾಗ ಟೇಪ ರಿಕಾರ್ಡರ್ ನ್ಯಾಗ ಕೇಳಿದ್ದೇ ಇವಾಗ ಕೇಳಿ ಬಾಹಳ ಖುಷಿಯಾತು ರೀ ,0
yelli eddru guru e music director super music ultimate music ,0
ಸತ್ಯವಾಗಲು ಸರ್ ನನಗೂ ಹಾಗೆ ಅನಿಸುತ್ತಿದೆ ಕಂಡಿತ ನಾವು ಸಿನಿಮಾ ಥಿಯೇಟರ್ ನೋಡಲಿಲ್ಲ ಅನ್ನೋ ಬೇಜಾರು ತುಂಬಾ ಆಗಿದೆ ,1
koltogiro kobrimitayi mukdloge edkond degtin bro ,1
all d best from dboss fansz ,2
ಕೆಲವರು ಟಿಕ್ ಟಾಕ್ ಫಿಲಂ ಡೈಲಾಗ್ಸ್ ಮಿಕ್ಸ್ ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಎಪಿಜೆ ಅಬ್ದುಲ್ ಕಲಾಂ ಜಿ ಥರ ಆಡ್ತಾರೆ ಅವರನ್ನ ಬಿಟ್ಟಿದ್ದರೆ ಕಲಿಯುಗದ ಸರ್ವಜ್ಞ ಹಾಗಿ ಬಿಡುತ್ತಿದ್ದರು ಥ್ಯಾಂಕ್ಯೂ ಮೋದಿಜಿ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಮಾಡಿದ್ದಕ್ಕೆ ,1
anna yavuranna ninduchamarajnagarana ,0
e kithu hogi ero nan makallu na chapalli alli hodi beku tiktok ban madi olle kelsa madi edare ,1
enayya neel acting yapppa ,2
bgm is superbb ,2
super steps hands up ,2
super song ,2
compare madebda yella nam avre talent irodakke beldirodu ,0
super bro ,2
ಕನ್ನಡದವರಾಗಿ ಕನ್ನಡ ಸಿನಿಮಾ ಹೆಮ್ಮೆಪಡುವಂತಹ ಸಿನಿಮಾ ,0
rashmika dagar munde ,0
suryana mari ,2
my fevareta song ,2
mohan r gowda v ,2
super song ,0
yav game idu ,0
kannada song yavagalu super ,0
eee song naa eeega nodthiroru like maadi ,0
ಕನ್ನಡ is super ,0
spr song ,1
ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಸಾಂಗ್ ,0
music superrr addicted ,2
15 days inda bari dia movie status akthaedini bro awesome movie bro ,0
super song i like it ,0
ccccccn bbb ,2
nivella aa udyonmukhi rajakarani kadeyavara ,1
hinene sariyagide sir ,0
en music guru ,0
ಇದನ್ನೂ ಡಿಸ್ಲೈಕ್ ಮಾಡ್ತಿರಲ್ಲರೊ ಏನ್ರೊ ಎಲ್ಲಿಂದ ಬರ್ತೀರೊ ನೀವೆಲ್ಲಾ ,1
sir pls i request bgm for band master ,2
akshay kumar guru nan movie na first week theater nalli nodde i liked movie and referred my friends to see movie ಯಾರು ನೋಡಲಿಲ್ಲ ಅಂಥ ಅಂದ್ರೆ ನಾನ್ ನೋಡಿಲ್ಲ ಪ್ರೋತ್ಸಾಹ ಕೊಟಿಲ್ಲ ಅಂಥ ಅಲ್ಲ ದಯವಿಟ್ಟು ನೋಡ್ಕೊಂಡ್ ಮಾತಾಡಿ ನಮ್ಗೂ mathadokke ಬರುತೆ ,1
ಯಾದಗಿರಿ ಜಿಲ್ಲಾ ಶಾಪುರ್ ತಾಲ್ಲೂಕು ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳು ಕಡೆಯಿಂದ ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ ಮೂವಿ ಜೆಂಟಲ್ಮ್ಯಾನ್ all theಬೆಸ್ಟ್ ಸೂಪರ್ ಟ್ರೈಲರ್ ,0
nivu pan india film madi sir nivu nam sandalwood most handsome hunk ,0
super hands up ,2
supe togari tippa ,2
super movie ,2
ನಾವ್ ಲಕ್ಷ್ಮೇಶ್ವರ ದವರ nಸೂಪರ್ ,0
ಏಳ ನಿನ್ ಅಕ್ಕುನ್ ತಿಕಾ ಕೈಯಾ ,1
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಸಾಂಗ್nಮಧ್ಯ ಸೇವನೆ ಅಭ್ಯಾಸದಿಂದ ಬೇಕಾದ್ರೆ ಮುಕ್ತಿ ಪಡೆಯಬಹುದು ಆದ್ರೆ ಸಾಂಗ್ ಇಂದ ಅಲ್ಲ ನಿಜಾ ಅನ್ನೋರು hands up ,0
ದಯವಿಟ್ಟು ನನ್ನ ಕನ್ನಡಿಗರಲ್ಲಿ ವಿನಂತಿ ,0
modi ji gamana kodi namma sath nemage ide ,0
yella shatti gale ,1
mind blowing song ,2
ಹಾಡು ,0
super bro nim nice and dialogue brorolling on the floor laughing ,0
nandi parthasarathi ಮುಕುಳಿ ಮುಚ್ಚಿಕೊಂಡು ಸೈಡ್ ಇರು ಗಂಡಸ್ರ ವಿಶ್ಯ ಬಳೆಗಾರು ಎಲ್ಲಿ ಬಾರೋ ಹಾಗಿಲ್ಲ ಬೇವರ್ಸಿ ಮುಂಡೆ ,1
obba nata driver ägiddaru adakkintha obba driver natarägiddàre annothe hemme ,0
thogari tippa super ,0
siri song bro ,2
ᴍᴏᴠɪᴇs sᴛᴜᴅɪᴏ yen bekaadru baikonaan yaav hero blind fan alla nin thara ,1
love you sir ,2
you are insta i would name bro ,0
ನಮ್ಮ್ ಪ್ರಜ್ವಲ್ ಬೋಸ್ ಗೇ ಒಂದ್ ಒಳ್ಳೇ ಯಶಸ್ಸು ಅನ್ನ ಕೊಡ್ಲಿ chitra ,0
dislikes are from pedigree foodies ,1
what a music manwhaaaaaa ,2
nope i understood because i am ಕನ್ನಡಿಗ ,0
ಏನ್ ಪಾ ಅವರ್ನ್ ,1
le kelly yak guruyella kade negative agi matadtidiyayaakeavr ella wish maadtidare asteif you going to watch its upto youjust do not trigger evrone at no reason ,0
love you brooo ,2
heliro prati ondu point super brooo adrallu yaro obba yallo eno agidakke tiktok ban madavre anta helidnalla avnige saryagi uttara kottidira super nivu ,0
sir really talent andre nimde nimmantavaru beku nam deshakke ,0
troll monsterkannada ndagar fan modalu tilakonda matado gubalnyaramunde aadre ee tara heludre metteli hoditara pa ,1
super creation bro adru nim voice sppppprrrrrr ,0
nija heliddiya gurunevr mane yaradru bordernalli sattidre gottagodu ,1
love you sir ,2
yaaru e songanna ondakkinta jaasti sala kelta edeera like maadi ,0
bari olu nan makla ,1
super agide song maatra haaands up n940 dislikes and still counting ,0
ee song ge dislike yakro madtira istond chanagide making ,1
anna en mast helde 100 plzzz innu innu publish madi thukali tiktok ge end sigli ,0
ಪ್ರಾಣಿಯ ಶಿಕಾರಿ ಅಲ್ಲ ಅಂತ ತಿಳಿಯುತ್ತೆ ಶಿಕಾರಿ ಕಾದು ನೋಡಬೇಕಾಗಿದೆ superb trailer ,0
ಯಪ್ಪಾ ನನ್ನ ಕಾಮೆಂಟ್ 3ಕೆ ಲೈಕ್ ತಗೊಳ್ಳುತ್ತೆ ನನ್ನಂತ ಸಾಮಾನ್ಯ ಯೂಟ್ಯೂಬ್ ಚಾನಲ್ 3ಕೆ ಫಾಲೋವರ್ಸ್ ಮಾಡೋಕೆ ಕಷ್ಟ ಪಡ್ತಿದ್ದಿನಿ ನನ್ನ ಚಾನಲ್ ಅಭಿವೃದ್ದಿ ಮಾಡ್ತೀರಾ ,0
wat dat means bro ,2
ಹೆಸರಿಗೆ ತಕ್ಕ ತಿಪ್ಪಹಾಸ್ಯಮಯ super ,0
meku kannada samajhti ni phr bhi i like it ,2
super song ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ,0
all d best for appu fans ,2
super ri bro ,0
boss akkun bidbede roste madi ,0
