text,label
ashvatthsma idre avana photo kalsi ,0
togari tippa katha n 3 ,2
b ajaneesh lokanath bgm stun bro ,0
prithvi nayak ಉರ್ ಲು ಫ್ಯಾನ್ bcz,1
super song kannada ,0
sir nimmana nodtidre ashwth sirna nodadhaste kushi aaguthe sir ,0
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಅಲ್ಲnnಇವನೆ ನಮ್ಮ ಶ್ರೀಮನ್ನಾರಾಯಣ nಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ ರಾಜಕುಮಾರ ಅಭಿಮಾನಿಗಳ ಸ ಮಾಡೋ ಲೈ ಹೊಡಿ nಜೈ ಪುನೀತ ರಾಜಕುಮಾರ್nಜೈ ಕನ್ನಡ ಚಿತ್ರ ರಂಗ,0
ಸಿನಿಮಾ ನಮ್ಮ ಕಲ್ಪನೆ ಮೀರ ಅದ್ಬುತ ಪ್ರೀತಿಯ ಲೋಕ ಸಿನಿಮಾ title ಸೆಳೆಯ ಇರುವುದ ಕಾರಣ,0
super kerala rakshith shetty fans like maadi ലൈക്ക് അടിക്കൂ സുഹൃത്തുക്കളെ ,2
sir nim movie nodi nimge thumba ista aytu adre ondu bejaru agtide nnim movie song innu 2 songs release madiri please ,1
all da best ,2
sumit patil but torsalla ,0
en guru nin lines galu super agi helidiyaa bidu ,0
krishna tirividi ಹೌದು ಕರೆಕ್ಟ ಫ್ಯಾನ್ ಕಡೆಯಿಂದ,0
tune at 2 ,1
hauda angadre hogi avn tunne unnu ,1
pmt andre yavdu ,0
full videos link iddare haaki ,0
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
ಲಾ fork ಎಸೆದ shaanvi aka lakshmi ಇರಬಹುದ ಅನ್ನೋ like,0
ಇಂಥ ಒಳ್ಳೆ ಸಾಂಗ್ dislike ಮಾಡ್ತಾರ ಆ ಮನುಷ್ಯ ಜನ್ಮ ನಿಜವಾಗಿ ಸೇರ ಅನ್ಸುತ್ತ ನಿಮ್ಮ ಕೈ ಲೈ ಮಾಡು ಆಗ ಅಂದ್ರೆ ಸುಮ ಇಂಥ ಸಾಂಗ್ dislike matra ಮಾಡ,1
chethan chethu ಜೈ ಡಿ ಬಾಸ್ ,0
anna thamma janpada super ,0
super ತೊಗರಿ ತಿಪ್ಪ,0
entertainment gaming ohhh sari guru nambthine ,0
we are all ready serrender settre ,2
namma janagalige taste illa avrige fighting ,1
super junior narayana ,0
en song guru ,0
ಯುದ್ದ ಮಾಡಬೇಕು ಓದ ಕಟುಕ ಭಗವದ್ಗೀತೆ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರ,0
narayana character yariga istha illi like madi ,0
nani kannd movie ,2
no 1 sec saku summe mnt ella waste madtara ,1
tiktok madorena chinese ge kalse beku ,1
avaru badlagabeku ivara badlagabeku annodu tappu modlu nav badlagbeku ekandre vote hakori nave matte avara gedda mele avaranna baioru nave nija ansidre like madi ,0
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
tik tok tune hunkondh hoeyhu tik tok madhuru china avaradhu tune unrirolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,1
ye south indian log hindi walose nafrat krte hai tu kyu itna uchal raha hai kisi south indian movies ke songstrailer pe ja aur comments dekh pta chal jaega ,2
ಕನ್ನಡದಲ್ಲಿ ಮಾತಾಡ ಪೃಥ್ವಿ ಬೇಡ ಕರ್ನಾಟಕ,1
ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಹಿನ್ನೆಲೆ ಸಂಗೀತ ಮಾರು ಹೋದೆ,0
super song amazing lyrics ,0
nice bro nina vicoe super ,0
ಧನ್ಯವಾದ ರಕ್ಷಿತ ಶೆಟ್ಟಿ ಅವರೇ ಸಾಂಗ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ನಿಮ್ಮ ನಿಮ್ಮ ಸಿನಿಮಾ ಆಲ್ ಬೆ ಆಲ್ ಬೆ,0
togari tippa super star ,2
nandi parthasarathi ನಂದಿನಿ 1 ಲೀಟರ್ ಹಾಲು ಕೊಡಿ plz,1
loude illu nim sade fans giri shuru madudra olle movie ge support everyone best in their part thu nan makla nimantavrindane innu kannada industry explore agtilla ,1
jai d boss ,2
ಚ ಮೇಸ್ಟ್ರ ಆಶೀರ್ವಾದ ಯಾವಾಗಲ ಇರುತ್ತ ನಿಮ್ಮಲ್ಲಿ ಸ್ವಾಭಿಮಾನ ಆಗು ನಿಮ್ಮಲ್ಲಿ ಛಲ,0
ಇನ್ನು ನಮ್ಮ ಗೇ ಕಾಣ ಏನೇನ ಇದೆ ಇಲ್ಲ ಕೃಷ್ಣ ನಿಗೆ ಗೊತ್ತು,0
oh broi tqusmstarstruck ,2
tiktok ban ಆಗಿ ಒಳ್ಳೆಯ ದು ಆಯಿತು,0
superb bgm n nice dance moves ,2
tennis krishna fans hit like ,2
nkn sakkat guru ,0
troll monsterkannada ಲೋ ಬೋಳಿಕೆ ,1
hands uppppp chindiiiiii ,1
ರಕ್ಷಿತ ನಿಮ್ಮ ಕೈಯಲ್ಲಿ ಕನ್ನಡ nಸುರಕ್ಷಿತ,0
super song ,2
v b ade ,0
anjali devi hiii ,2
yudd madbeku odabardu katakar munde bagavtgithe annuv salannu hiro annbek ettusuper song ,0
my favorite movie ,2
yesyou are gentlemen ,2
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಬ್ರದರ್,0
i love you sir ,0
noraru kooti suriyo kannada film industry entha kalavidara nu belasalu sadyavilave enta nachike vishaya alva ,0
super energetic song ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಸಾಂಗ್ ತಬ್ಬಿ,0
ಮೂವಿ ಕಾಯುತ್ತಿರುವ ಲೈ,0
superb movieeeeeee ,2
super thogari tippa ,2
ಬೀದಿ ಕಸ ಗುಡಿಸಿ ಮಕ್ಕಳ ias,1
subscribe aade guru ,0
ಅತ್ಯುತ್ತಮ ಪ್ರಯತ್ನ ಶುಭ,0
hats off to news channel nಅದ್ಭುತವಾದ ವ್ಯಕ್ತಿಯ ಪರಿಚಯಿಸಿದ್ದ,0
venki udv but story line seems different ,0
prithvi nayak next dabbang bere ide ,0
eega ellakade ursthayirodu kannadigare ,1
suaprb movie re release plzzzz ,2
en helde guru sakkathtik tok madorgella super agi heldre ,0
lowde song hesru en helu ,1
vivek bindra avra hindi version na kannadal helidake nimge danyavadaglu sir ,0
yav game guru edu ,0
anjali devi hi ,2
vijay prakash sakkath voice ,0
good message man ,2
my most favorite song ,2
super cute little song ,2
hindi song yavaga release madtira ,0
for bollywood ,2
ajay joshi njaake karam johar ko pooch ,1
a pistol idkondu hako step ,0
prithvi nayak ನಿನ್ ತುಲ್ ವಾಸ್,1
chaitanya p haagandre yenu nam hero yellakade gelbekalwa ,0
super sangs super movie ,2
hatrale akige bindu gowda ge ,1
bro you are voice nyc bro ,2
vinay vinu ಅಶ್ವತ್ಥಾಮ ಹೇಗೆ ಚಿರಂಜೀವಿಯ ಹಾಗೆ ಭಗವಾನ್ ಪರಶುರಾಮ ಚಿರಂಜೀವಿ ಅಲ್ವಾ ಹೇಗ ಹತ್ರ ಇರೋ ಅಸ್ತ್ರ ಪ್ರಯೋಗಿಸಿ ಪಾಕಿಸ್ತಾನದ ಉಗ್ರಗಾಮಿಗಳ ನಾಶ ಮಾಡೋ,1
swabhimaani neevu keep it up ,0
dislike madiroru kgf fans ,2
after karaabu ,2
madhu madhu hello bro navu tulunad navru tulu namma matru bashe aste abhimana kannada bashe melu ide ,0
jai modiji for tik tok ban smiling face with hearts smiling face with hearts smiling face with hearts ,2
yup daily rakshit ,2
ಒಂದ ಚಿತ್ರ ರೀತಿ ಚಿತ್ರಮಂದಿರ ಸಮಸ್ಯೆ ಆಗ,1
444444 super 30 ,2
mahesh 13 1 rajkumar chitragalanu naanu nodidheeni haadu ishta pattidheeni adhrey avara haadey best antha illaann2 songs music composing aaa ilayaraja goththaa shankar ganesh goththaa haris jayaraj goththaa ar rahman santhosh narayanan ms viswanathan deva ivarella rajkumar illadhe yeshtu hit songs kottidhaare goththaa kannada dhalli nshankar ganesh thagolli average music director avara kannada songs tune aagley bayankara craze karunaada thaayi sadha chinmayee ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರ ಅಷ್ಟೇ ಅಲ್ಲ ಚರಿತ್ರೆ ಇತಿಹಾಸ ಉಲ್ಟಾ ಮಾಡೋ ಅವತಾರ all the best ರಕ್ಷಿತ boss and 100 days running successful ಆ ಆಗುತ್ತ,0
ಕನ್ನಡ ಇನ್ನೊಂದ ಹಂತ ಕೊಂಡೊಯ್ಯುವ ಸಂದೇಹ ಇಲ್ಲnರಶ್ಮಿಕ ಕಕ್ಕ ಅವರೇ ನೋಡಿ ಉರ್,1
nayanappas book ,2
super movie bera level kannada industry kodithe bro yellaru miss madthe nodbaku ,0
thumba chanegide sir ,0
modalu ninu pubj band madu nanu tik tok down load madilla nanu use made ella please delete from pubj ,0
jai d bosss ,2
ಟೃ ನಂಬರ್ 1,0
yen thapu illa inna chanag ugibeku ,0
ಎಲ್ಲರೂ hands up ಸೈಲೆಂಟ ಆಗಿರ ಮನ್ನಾ ರಾಯನ ಬಂದ,0
youtube channel nalli asn release promos upload madi sir ,0
ನಾವು ಸಣ್ಣವರ ನಾಟಕ ಹಳೇ ನೆನಪು ಬರ ಇದನ್ನ ಕೇಳಿ ಪುನಃ ಪುನಃ ಕೇಳ ಅ ಶಂಭು ಬಳಿ ನಮಸ್ಕಾರ ತರ ನು ಮಲ್ಲಯ್ಯ ನಾಟಕ ಆಪ್ ಲೋಡ್,0
superb sir ,2
ಸ್ವಾಭಿಮಾನ ಶಂಕರ,0
wow boss sariyagi helidhira but use madorige sariyagi heli next video ,0
super ತೊಗರಿ ತಿಪ್ಪ,0
nim bagge nanu kai hetthi mugithini shankar ashwath sir ,0
super sir ,2
good job sir ,2
nandi parthasarathi ಕೊಂಬು ಚಿಹ್ನೆ ಉರ್ ಊರ ಬಿದ್ದ ಅಂದ್ರೆ ತಳ್ಳ ಮುಖ ತಳ್ಳ ತಿಕ ಕುಡ್ ಕಾ ಮಾಡ ಬಂದ ನೆಲದ ಉರುಳ ನಗುತ್ತಾ ನೆಲದ ಉರುಳ,1
ತೋ ಗರಿ ತಿಪ್ಪಾ ಸೂಪರ,0
edu edu kannada industry olle kalavidrige ,0
well said broi ,2
idella yake kannada films dodda samrajjya ne katbeku dodda charitrene srusti madbeku anta helu ,0
super super rakshit shetty kingstar ,0
hindi mai karo plz ,2
we want grow kannada industry ,2
tq sis ದೇಶಕ್ಕೆ support ಮಾಡ್ತಿರ,0
see 2 on trending ,0
le mc tuje dislike logoo ka kya lena dena magyaa ,2
hands up for asn ,2
tik tok ban ,2
ಸರ್ bigg boss house ಹೋಗಿ ನೀವೇ ಗೆಲ್ ಮುಖದ ಮುಖ,0
ರಕ್ಷಿತ ಶೆಟ್ಟಿಯವರ ವಷ೯ಕೊಂದು nಮೂವಿ ಅನ್ನೋ ಲೈಕ್nಮಾಡಿ,0
nandi parthasarathi nadiyole sule magane nam style nam ista ning yako thika uri ,1
nakkan idhu idhu roast andhery ,0
bai rakshith avri nan message nodudri yargu agllilla aa thukali dagarna madvi madkolak hogbedi ,1
sir lahari music navru karaoke uplode madtidare new song nivu uplode madi lyirical song ge karaoke add madi uplode madi ,0
eli eddeli boss nim time bandide ,0
ಹೌದು ನನಗೆ ರಾತ್ರಿ ಬೇಟಿಯ ಕಣ್ಣು ಮುಚ್ಚಿ ತೆಗೆಯೋ ಬೆಳಕ,0
manjunath shetty bhatkal bronanna friend manju film industrynalli iddanenamma urinavrenanna friendnanna contactnalli iddne script matadiddeveottige seri discuss madona ,0
creative kannadiga le gubald atte alla magalaganda andangaitu ,0
super star of kannada film industry ,0
sariyagi helidira bro ,0
togari tipppa story super ,2
ultimate hands up ,2
ಬಹು ಬಿಡುಗಡೆ ಸಮಯದಲ್ಲಿ ಸಿನಿಮಾ ಜಾಹೀರಾತುಗಳ ಜನರಿಗೆ ಮುಟ್ಟ ಅನ್ಸುತ್ತ,0
ಸೂಪರ್ ಲಿ,0
nan uninstall madhe ,0
ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿ ಅವತಾರ,0
urkond sai beku ,1
is it true ,2
nanu tiktak ballisilla avivekialu youtub nu kuda almadutidira nimmantorinda aellu agutte ,1
estella matadonu elli matadodkintta border ge hogi matado maraya ,1
super song ,2
it looks like rangitharanga2 ,2
೨೪೨೫ ವರ್ಷದ ಕ್ಯಾಸೆಟ್ ಕೇಳಿದ ತೊಗರಿ ತಿಪ್ಪ ಕಥೆಯ ಇಂದ ನಗು,0
tenniske baal ,1
super heart touching movies wonderful beautiful film ಚಲನಚಿತ್ರ ಹೇಗೆ ವರ್ಣಿಸ ಅಂತ ಗೊತ್ತಾಗ್ತ ಪದ ಸಿಗುತ್ತ ನಾವು ಅಂತ n waiting dia chapter 2,0
hi good day next ,2
ಬಸವರಾಜ ಕೆಂಚ super,0
hands up songnh i n d i ,2
game name henu bro ,0
abhi k patil yes asn ,2
bronneen este roast madudruchina ne beku anthare ivrnella gun thagond shoot madbeku aagadru india dalli eetara desha virodhi galu sattadru saythare nin video nodi actually innondsari tiktok alla mbl muttoku nin permission kelbeku ninnond strong aagi video madu guru ,1
super tippa story ,2
hands up ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರ althe best asnsimple star ಅದ್ಧೂರಿ ಅವತಾರ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,0
brother nange kanniranna control madlikke agalilla nanage nanna ammana nenapu kadtide jotege idu out of feeling ,0
nandi parthasarathi ಮುಚ್ಚ ಮರಿ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಇತಿಹಾಸ ಏನೋ ಗೋ ರಾಜ ಸಿನಿಮಾ ಹೊ ಕ್ ಇಲ್ಲ ವಾಸನೆ ಸರಿಯಾದ ಮೆಂಟ ಇಲ್ಲ ಅವಾಗ ಕನ್ನಡ ಸಿನಿಮಾ ಹಾಕೋ ನಮ್ಮ ಇಷ್ಟ ಇತ್ತ ತೆಲುಗು ಸೈರ ನರಸಿಂಹ ರೆಡ್ಡಿ ಹಾಕಿ ರಾಜ ಮರ್ಯಾದೆ ನೋ ಹೋಯಿತು,1
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
ನಂಗೆ ತುಂಬಾ ಬೇಜ ಒಳ್ಳೆ ಸಿನಿಮಾ ಮಿಸ್ ಮಾಡ್ಕೊಂಡ ಅಂತ theater li ನೋಡಬೇಕಿತ್ತುni feel guilty,0
nam kannada songs yavglu super hit ,0
it is karabu ,2
frickin ear worm of a songppa pa ba ppa pa pa pa pa pa ,2
you deserve big level ,2
raja vishnuvardhana hagidre enu madok agolla biduhahaha ,0
nim mane ge banadhu ellva ,0
nandi parthasarathi ಹಡಿ ಬಂದ್ರೆ ತು no ಹಾಕ ಬೇವರ್ಸಿ,1
rocking star kadi enda all de best ,0
all the best prajwal devaraj bøss ,0
repeat mode pe ,2
nandi parthasarathi yar kandha ninu ,1
i am thyada ,2
super gurusariyagi baydidya eshtu ugudhru enna buddi baralla kelavu mundegalige ,1
nin voice and dialogues ge fidha guru rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing ,0
bro yaarnu bidbedi tiktok uninstall aagovargu rost maadi prathiyobrunnu ,1
madolla because promotion asten madilla making kgf ginta dull ede ,0
ಸೂಳೆಮಗನೇ yengo ediya ಕಡೆ daagar ankondu promotion madtira gaandu sulemakla daagar kano avnu darshan alla person facepalming ‍ ,1
ravi bandivaddar osm ,2
ಸಾರ್ ನಿಮ್ಮ film ಸೊತಿಲ್ಲnಜನರೆಲ್ಲಾ ಮೆಚ್ಚುಗೆ ವ್ಯಕ್ತಪಡಿಸ,0
bisilu nadalli hola uluvavane nijavada raita ,0
jai d boss jai simple ,0
ಆಲ್ ಬೆ ರಕ್ಷಿತ ಬ್ರೋ ಕೀಪ್ ರಾ,0
ಹಾಡ ಥಿಯೇಟರ್ ಸ್ಟೇಪ್ ಹಾಕೋದ ಓ like ಕೋಡ್,0
ಅಪ್ಪು ಫ್ಯಾನ್ ಲೈ ಹಿಮ್,0
ರಕ್ಷಿತ ಶೆಟ್ಟಿ ಪಿಲ್ಮ ಯಾರಿಗೆ ಇಷ್ಟ ಲೈ ಪ್ಲೀ,0
raj nrj nijavada matu atleast navu avaranna nodi kaliyo pathagalu tumba irutte ,0
vijay prakash voice super ,2
super song 100 days pakka ,0
bro ee devru yallru india davre na athava india bittu ogallva ,1
jagadish g dambal ,0
china apps ಯಾಕೆ ಬ್ಯಾನ್ ಮಾಡಬೇಕು ಅಂತ ಹೇಳುವ ಚಪ್ಪಲಿ ಹೋಡೆ ಬುದ್ಧಿ ಕಲಿಸ,0
super brother rajakiya laba yenidide ano yochane ,1
super anna ,0
diya and love mocktail release aagbeku ಥಿಯೇಟರ್ li nodbeku ,0
ಸರಿಯಾದ planning ಇರಬೇಕ ನಮ್ಮ ರಾಜ್ಯದವರ business improve ಆಗ್ಬೇಕ,1
chinddi guru ,0
manohar hiremath neen full urkondidiya bido ,1
sir haa suule bindu gowda ge ,1
ಕಥೆಯ ಸಂಸಾರ ಮಾಡ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸಂಸ್ಕಾರ ಮೂಖ ರಿ,0
henu guru songs ,0
duplicate video ,1
inta kithhodda sule maklige tiktok ban agedu olled aithu ,1
kgf gunda ha bey ,2
avanige gaya vasi agbeku andreavnu krishna na bhakti madivasi madbeku eela kaliyuga nasa agbeku ,1
ಯಾರ್ಯಾರ ಕಾಯ್ತ ಇದ್ದ ಲೈ,0
guru nin yelli adru tagondi roast madodu bidbeda ninge bekadre kaalige biltini ,0
super pak ,2
thank you sar ,2
anna super talent anna nimdu ide tara videos madtabiri ,0
kiccha vitthal ದ ಆಲ್ ಏನು ಆಲ್ ಫ್ಲಾಪ್,1
thankz bro ಮಾತು ,0
thunbha holle message kotri ,0
gajendra hv neen kano show off gandu flirt maadoke bartaane bewarsi nimanta chool bewarsi gallindaane hudugiru comment maadoke hogolla jasthi jeevndalli hudgirna nodillveno thukaali ,1
sister ಹಾಗೆ ಮಾಡ ನಾವು ಯಾರಾದರೂ ತಪ್ಪು ಮಾಡ್ತಿದ್ದ ಅಂದ ಅವರನ್ನ roast ಮಾಡ್ತಿ ಅಷ್ಟೇ entertainmentಗೆ ಅಷ್ಟೇ ತುಂಬಾ ಧನ್ಯ support ಮಾಡ್ತೀರ,0
very nice togari tippa stori ,2
kiran cg avaru hyderabad alli irodu anta helidduhyderabad karnataka region anta helilla ,0
ನಿಮ್ಮ ನಾಯಕರ ಹೇಗೆ ಬೇಕಾದರೂ ಹೊಗಳಿ ರಶ್ಮಿ ಮಂದಣ್ಣನ ಎಳೆದು ತರ ಏಕ,1
super togari tippa ,0
jai prajvalnjai d boss ,0
nim maathugalu thumba esta aaythu sir ,0
hindi me kab ayega ,2
nageshwar nagu ನಾನು ಹೇಳ್ತ ಇಷ್ಟೇ ಥಿಯೇಟರ್ ಅ ನೋಡ atleast ಮೊಬೈಲ್ ಆದ್ರ amazon ನಿಯತ್ತ ನೋಡಿ npiracy telegram ನೋಡ್ ಅಂತಾ,1
prajwal devaraj ,2
jog falls uh ,2
krishnanand naik ಸರ್ ,0
ohh my godloveyou gesture loveyou gesture ,2
god bless you sir ,2
mode on ,2
neevenu promotion maadilla andru kannada dalli navu guarantee nodtivinorth alli promote madrappa valle market idae alli enta films gae madrappa 50 crore plus min collection agutte ,0
niv correct agi helidritiktok india dalli ban aglebeku ,0
ಇಡೀ ಚಿತ್ರ ತಂಡ ಶುಭ ವಾಗಲಿ,0
edu charitre srustiso avatara ,0
nagaraj h jagavar 777 charlie barutte next ,2
corrcet aghi baydidira doddhu hero thara adthare thu ,1
ಹೊಸಬರ ಇದ್ದ ಪ್ರಸಿದ್ಧ ನಟ ನಟಿಯರ ಕೆಲವರು ಪೋಷಕ ಪಾತ್ರ ಕ್ಕೆ ಇರ ಒಂದೆರಡ ಸುಮಧುರ ಸಂಗೀತ ಹಾಡುಗಳ ಇರ,0
masthundhi song mama nkikkea verabba aa retham looooo ,0
supper agi madiddiya guru ,0
ಮೆರೆಯ ಗಗನ ನಿಮ್ಮ ಲಾಂಛನ,0
ಚಂದ ಶೆಟ್ಟಿ ಟ್ರೊ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,0
shikuar chimmalagi super ,0
nim manigu bandidna ,0
ಅವನಿಗೆ ಕನ್ನಡ ಭಾಷೆ ಬರುತ,0
ಮರೆಯ ಸಾಹಿತ್ಯ,0
trailer looks soo promising ,2
en edit madidya guru ,0
i love song i will supppppr ,2
remake ka baap prajwal is back with remake ,2
beautiful movies sar ,0
boss e nan makluge ,1
ರಕ್ಷಿತ ಶೆಟ್ಟಿ ನಮ್ಮ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಬೆಳವಣಿಗೆ ಮಾಡ ಇನ್ನೊಬ್ಬ ರಜ ಅಣ್ಣಾವ್ರ ಲೈ ಎಷ್ಟ ಜನರು ಕನ್ನಡದಲ್ಲಿ ಕಾ ಮಾಡಿದ ಹ್ಯಾಂಡ್ ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ,0
idappa kannada song andre kfi back on track ,0
ರೆಕಾರ್ಡ್ ಮಾಡುತ್ತ ಮೂವಿ,0
love ನೀನು ph,1
ಡಾನ್ ಸ್ಟೆಪ್ ನೋಡ್ ನಮ್ ಶಂಕರ ನೆಂಪ ಆದ್ರ ಸಾಂಗ್ ಸೂಪರ್ ಡಾನ್ ಸೂಪರ್ ಸಿನೆಮಾ ಸೂಪರ,0
super anna ,0
super rakshit shetty film song ,0
ಚೆನ್ನಾಗಿ ದೇ,0
ಏ ನಂದಿನಿ ರಂಡಿಮಗಳ d boss bagge matadadre hudukondu bandu hoditini jaag helu ,1
always unique great ,2
pls ellaru nodi views jasti madi pls its a request ,0
rakshith shetty fans ondu like kodi nn ,0
super nice video bro ,2
ಯಾರೇ ಆಗ ನನ್ನ ದೇಶದ ವಸ್ತು ಬೇಕು ದೇಶದ ವಸ್ತು ಎಷ್ಟ ಕಮ್ಮಿ ಬೆಲೆ ಸಿಕ್ಕ ನಾನು ಕೊಂಡು ಕೊಳ್ಳುವುದಿಲ್ಲ ಅಂತ ಮನಸ್ಸು ಮಾಡಿದರೆ ಏನು ಮಾಡಲಾಗ,0
my like video ,2
super agi helidera bro soooooper ,0
avnu yava language mathadodu ,0
vishal shetty ಯಾವನ್ ಗುರು ರವೀಂದ್ರ,0
nanu tiktok madtide anna but tiktok ban madidu tumba kushi aytu anna i support indians ,0
yalla kannadigarugu ansthithu bere bashe movies maddohange yak namma kannada movies maddalla antha but evagaaa yak bere bashe movies nodbeku antha ansoke shuruuu agbhitidhe alva karnataka ,0
d boss mania nanag gottu bido childnnpailwaan flop ,0
ನಾನು ಕೂಡಾ ಫಿದಾ ಆ,0
nandi parthasarathi ನಿನ್ ತುಲ್ ಹೈ ಎಲ್ಲಿ ಹೇಳೋ ಮಿಂಡ,1
all dislike by rashmika fans ,1
lv you rrr shetty super ,2
ಸೂಪರ್ ಗುರು,0
bro nin ello hogbutte bedu bro ,0
ತೊಗರಿ ತಿಪ್ಪ ಚಂದ ಐತ,0
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸ ಅವತಾರ,0
mahesh sanagoudar tugritippa ,2
super guru ugudre e thara ugibek moka oruskolaku gap kodbardu guru ,1
super steps brooooo ,0
ಸೂಪರ್ ಅಣ್ಣ ನೀನು,0
movie dekh li kya ,2
nandi parthasarathi ನಿಂದ ತುಲ್ ಯಾಕೋ ಹಳ್ ಹೋಗಿದೆ ಅನ್ಸುತ್ತ ಹೋಗಿ ಡೆ ಹಾಕಿ ತೊಳ್ಕೊ,1
sema padam nnfantastic making ,0
hindi kaha he bhai ,2
kannadigaru dislike madbardu ,1
ಬ್ರೋ ಟಿಕ್ ಟೊಕ್ ಬ್ಯಾನ್ ಮಾಡ್,0
yar guru evlu chaina hudgi naa indian aa gothilla ,1
nin super guru ,0
gta 5 bro ,2
ಆಲ್ ಬೆ ನಿಖಿಲ ಕುಮಾರಸ್ವಾಮಿ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ ಚಿತ್ರ ಶತದಿನೋತ್ಸವ ಆಚರಿಸ ಹಾರೈಸ,0
mutturaj melageri hhhh ,2
jai d ಬಾಸ್,0
ನೀವು ತುಂಬಾ ಸ್ವಾಭಿಮಾನ ವ್ಯಕ್ತಿ ಶುಭಾಶಯಗಳ,0
ನಿಮ್ಮ ತಂದೆ ಸಾಕಷ್ಟ ದುಡ್ಡು ಮಾಡಿದ್ರ ಆ ಬೇಡ ಕೆಲಸಗಳ ಅ ಕ ಖರ್ಚು ಸೋಕಿ ದುಡ್ಡ ನಾಲ್ ಮಾಡ,1
omg nange gotte irlilla prajwal hatra istond ide anta ,1
super song ,2
e bevrcgal maneli yavandru sathidre sari erodu ,1
last scene nali spoon ogediddu rishab shetty na ,0
beautiful song ,2
ಸರ್ ನಿಮ್ಮಲ್ಲಿ ಕೇಳಿಕೊಳ್ಳ ಇಷ್ಟ nಭಾರತವನ್ನು ಮುನ್ನಡೆಸುವ ಜವಾಬ್ದಾರಿ ನಮ್ಮೆಲ್ಲರ ಅದಕ್ಕಾಗಿ ಸರ್ inspire ವಿಡಿಯೋ ಯಾವ್ ಯಾವುದರ ಬೆಳೆಯ ಅನ್ನೋದ ವಿಡಿಯೋ ಸರ್ ಪ್ಲೀ mi ranga ಬಳ್ಳಾರಿnಈ ಕರೋನ ದಲ್ಲಿ ತರ ಬೆಳಿ ಅನ್ನೋದ ವಿಡಿಯೋ ಸರ್ ಪ್ಲೀ,0
anna super nivu yallidnda baiyodu kalthe ,0
ಸೂಪರ್ ಸಾಂಗ್ altimate ಸಾಂಗ್ guru,0
what a song yah ,0
yalru hands up madi avane srimannarayana ,0
good massage broooo lv you ,0
illi like madidhre chenagiro movie barallanduud kottu encourage madi movie nodidre barathe ,0
superhit different kannada movie super super super ,0
amruta kud dashte santosha kanla ,0
